B_BCTRD_FRGL,B_ENTRBC_CLOC,B_ENTRC_FACM,E. faecalis,E. coli,K. pneumoniae,P. mirabilis,P. aeruginosa,B_SERRT_MRCS,S. aureus,S. cons.,B_STPHY_CPTS,S. epidermidis,S. hominis,S. pneumoniae,Other sp.,Clinical ward,ICU ward,Outpatient,Male gender,Patient age,Isolation year
0.0,0.0,-0.01592031763339838,-0.01728988022440267,0.09035911118425083,0.0005258850719609964,0.0,0.0,0.0,0.0008308756632154912,-0.005188192931823321,0.0,-0.007471535850816474,-0.0034696206298624466,0.0011763954016942302,0.0012278755930309193,0.01033643562110012,0.005218959325380357,0.0,0.00733487581201589,0.01755489287497175,-0.007496551069723106
0.0,0.0,-0.01592031763339838,-0.01728988022440267,0.09035911118425083,0.0005258850719609964,0.0,0.0,0.0,0.0008308756632154912,-0.005188192931823321,0.0,-0.007471535850816474,-0.0034696206298624466,0.0011763954016942302,0.0012278755930309193,0.01033643562110012,0.005218959325380357,0.0,0.00733487581201589,0.01755489287497175,-0.007496551069723106
0.0,0.0,-0.01592031763339838,-0.01728988022440267,-0.09088073995413601,0.0005258850719609964,0.0,0.0,0.0,0.0008308756632154912,-0.005188192931823321,0.0,0.009660483682374182,-0.0034696206298624466,0.0011763954016942302,0.0012278755930309193,-0.007739356000102365,0.0005348105429207883,0.0,0.00733487581201589,-0.12609539365487038,-0.007496551069723106
0.0,0.0,-0.01592031763339838,-0.01728988022440267,-0.09088073995413601,0.0005258850719609964,0.0,0.0,0.0,0.0008308756632154912,-0.005188192931823321,0.0,0.009660483682374182,-0.0034696206298624466,0.0011763954016942302,0.0012278755930309193,-0.007739356000102365,0.0005348105429207883,0.0,0.00733487581201589,-0.12609539365487038,-0.007496551069723106
0.0,0.0,-0.01592031763339838,-0.01728988022440267,-0.09088073995413601,0.0005258850719609964,0.0,0.0,0.0,0.0008308756632154912,-0.005188192931823321,0.0,0.009660483682374182,-0.0034696206298624466,0.0011763954016942302,0.0012278755930309193,-0.007739356000102365,0.0005348105429207883,0.0,0.00733487581201589,-0.12609539365487038,-0.007496551069723106
0.0,0.0,-0.01592031763339838,-0.01728988022440267,-0.09088073995413601,0.0005258850719609964,0.0,0.0,0.0,0.0008308756632154912,-0.005188192931823321,0.0,0.009660483682374182,-0.0034696206298624466,0.0011763954016942302,0.0012278755930309193,-0.007739356000102365,0.0005348105429207883,0.0,0.00733487581201589,-0.12609539365487038,-0.007496551069723106
0.0,0.0,-0.01592031763339838,-0.01728988022440267,-0.09088073995413601,0.0005258850719609964,0.0,0.0,0.0,-0.07996164072726478,-0.005188192931823321,0.0,-0.007471535850816474,-0.0034696206298624466,0.0011763954016942302,0.0012278755930309193,0.01033643562110012,0.005218959325380357,0.0,-0.012966201894802215,0.04986935798800335,-0.007496551069723106
0.0,0.0,-0.01592031763339838,-0.01728988022440267,-0.09088073995413601,0.0005258850719609964,0.0,0.0,0.0,-0.07996164072726478,-0.005188192931823321,0.0,-0.007471535850816474,-0.0034696206298624466,0.0011763954016942302,0.0012278755930309193,0.01033643562110012,0.005218959325380357,0.0,-0.012966201894802215,0.04986935798800335,-0.007496551069723106
0.0,0.0,-0.01592031763339838,-0.01728988022440267,-0.09088073995413601,0.0005258850719609964,0.0,0.0,0.0,0.0008308756632154912,-0.005188192931823321,0.0,0.009660483682374182,-0.0034696206298624466,0.0011763954016942302,0.0012278755930309193,-0.007739356000102365,0.0005348105429207883,0.0,0.00733487581201589,-0.12609539365487038,-0.007496551069723106
0.0,0.0,-0.01592031763339838,-0.01728988022440267,-0.09088073995413601,0.0005258850719609964,0.0,0.0,0.0,0.0008308756632154912,-0.005188192931823321,0.0,0.009660483682374182,-0.0034696206298624466,0.0011763954016942302,0.0012278755930309193,-0.007739356000102365,0.0005348105429207883,0.0,0.00733487581201589,-0.005290420292543951,-0.007496551069723106
